id,referencia,marca,capacidad,ciudad,responsable
8301,ach01,sony,136,yolombo,luzma
2637,ach02,sony,124,caucacia,carlos
3287,ach02,kalley,166,"medellin,",rosa
9993,ach01,sony,109,bolombolo,carlos
2553,ach01,kalley,179,yolombo,luzma
4063,ach01,sony,111,bello,jairo
6856,ach02,sony,197,yolombo,jairo
923,ach01,kalley,132,"medellin,",carlos
1585,ach01,kalley,113,caucacia,jaime
6348,ach03,kalley,145,"medellin,",jairo
8851,ach02,sony,100,bolombolo,jaime
5625,ach03,sony,150,caucacia,carlos
9449,ach03,rico,175,bolombolo,rosa
6760,ach03,sony,116,bello,carlos
2996,ach02,rico,188,yolombo,carlos
4727,ach03,kalley,185,bello,jairo
6628,ach01,sony,112,caucacia,jaime
7995,ach03,rico,128,"medellin,",rosa
5753,ach03,sony,158,caucacia,jaime
6420,ach01,rico,188,"medellin,",jaime
7196,ach02,rico,176,yolombo,jairo
4126,ach02,sony,133,"medellin,",rosa
7635,ach01,rico,146,bolombolo,jairo
6106,ach03,kalley,122,yolombo,luzma
2582,ach02,kalley,117,bolombolo,rosa
5447,ach01,kalley,146,"medellin,",jaime
6971,ach01,kalley,164,bello,luzma
2432,ach02,sony,111,yolombo,carlos
5486,ach02,sony,131,bello,jaime
6809,ach02,kalley,198,caucacia,jairo
5380,ach02,kalley,135,bello,jairo
9519,ach03,sony,149,caucacia,jairo
774,ach01,kalley,167,yolombo,jairo
1871,ach03,rico,169,"medellin,",carlos
707,ach02,sony,152,caucacia,jaime
9884,ach01,kalley,135,yolombo,rosa
6633,ach03,sony,116,bello,rosa
1310,ach03,kalley,112,"medellin,",jairo
2565,ach03,sony,176,bolombolo,jairo
8870,ach01,kalley,156,bolombolo,rosa
5693,ach03,rico,145,yolombo,luzma
1995,ach01,kalley,109,caucacia,rosa
8207,ach02,sony,139,bolombolo,rosa
1887,ach03,rico,192,caucacia,jairo
9356,ach03,sony,121,bolombolo,luzma
7201,ach03,sony,167,yolombo,luzma
793,ach01,sony,172,caucacia,carlos
8092,ach03,sony,143,bolombolo,luzma
6814,ach03,rico,133,yolombo,rosa
6900,ach02,sony,119,caucacia,jairo
5373,ach01,kalley,196,bolombolo,luzma
6979,ach02,rico,167,yolombo,rosa
5236,ach03,sony,157,yolombo,carlos
8477,ach01,kalley,109,"medellin,",carlos
8657,ach03,rico,121,bolombolo,carlos
9590,ach02,rico,129,caucacia,luzma
9,ach01,sony,121,yolombo,carlos
2268,ach01,sony,126,yolombo,luzma
8192,ach01,sony,196,yolombo,rosa
7221,ach03,kalley,184,bolombolo,carlos
6088,ach03,kalley,174,bello,rosa
657,ach02,rico,169,bolombolo,luzma
6712,ach01,kalley,108,yolombo,jairo
4865,ach03,rico,141,bello,jairo
5531,ach01,kalley,129,yolombo,jairo
4280,ach03,sony,171,caucacia,rosa
684,ach01,sony,145,yolombo,rosa
9696,ach02,rico,187,yolombo,rosa
3226,ach01,rico,107,bolombolo,jairo
8591,ach01,rico,148,bello,rosa
4705,ach03,rico,179,yolombo,rosa
2243,ach03,kalley,146,yolombo,luzma
83,ach01,kalley,155,caucacia,carlos
7233,ach01,kalley,112,bolombolo,luzma
5089,ach01,kalley,180,bello,carlos
9171,ach02,rico,169,yolombo,luzma
7648,ach03,sony,125,bello,carlos
8759,ach02,sony,184,bolombolo,carlos
7573,ach02,sony,113,yolombo,carlos
7380,ach02,rico,180,yolombo,jairo
3687,ach03,sony,127,"medellin,",carlos
350,ach03,rico,200,"medellin,",rosa
4810,ach01,sony,152,bolombolo,rosa
6357,ach02,rico,151,bello,rosa
9348,ach03,kalley,188,bolombolo,rosa
3070,ach03,rico,115,bolombolo,luzma
5545,ach02,kalley,115,bolombolo,carlos
5654,ach01,kalley,140,"medellin,",luzma
4628,ach01,rico,177,caucacia,rosa
681,ach02,rico,168,"medellin,",carlos
5965,ach01,rico,113,bolombolo,carlos
7667,ach01,rico,133,caucacia,carlos
499,ach03,rico,134,bello,jairo
4472,ach03,rico,166,yolombo,luzma
9990,ach03,rico,191,yolombo,jairo
6187,ach03,rico,128,bello,luzma
7162,ach01,sony,159,yolombo,carlos
9103,ach03,sony,187,caucacia,luzma
7088,ach01,kalley,158,"medellin,",jaime
4721,ach01,sony,143,bolombolo,luzma
2108,ach01,sony,142,bolombolo,jaime
5788,ach02,rico,150,bello,jaime
9163,ach01,kalley,183,bello,jairo
8280,ach01,sony,172,caucacia,rosa
1154,ach03,rico,168,bello,rosa
6967,ach03,kalley,159,bello,jaime
7290,ach02,sony,140,yolombo,rosa
6588,ach02,rico,180,"medellin,",luzma
2926,ach01,sony,166,"medellin,",jairo
113,ach03,kalley,116,bello,rosa
5730,ach01,rico,114,yolombo,carlos
5537,ach02,rico,198,"medellin,",luzma
168,ach02,rico,107,caucacia,jaime
9655,ach03,kalley,141,bolombolo,jaime
1783,ach03,kalley,192,caucacia,rosa
593,ach02,kalley,169,yolombo,rosa
2993,ach01,sony,196,yolombo,luzma
4981,ach02,sony,130,bello,jaime
4982,ach02,kalley,168,"medellin,",rosa
5360,ach01,rico,138,yolombo,carlos
8253,ach03,sony,187,bello,rosa
477,ach02,rico,181,yolombo,luzma
7394,ach02,sony,142,bolombolo,jaime
5840,ach02,sony,200,yolombo,carlos
2707,ach02,sony,123,"medellin,",jairo
3240,ach02,rico,146,caucacia,rosa
8715,ach02,sony,153,bolombolo,carlos
5967,ach02,kalley,179,yolombo,luzma
3656,ach02,rico,161,caucacia,rosa
2195,ach02,sony,191,yolombo,carlos
2797,ach02,sony,137,caucacia,rosa
9539,ach02,rico,188,bolombolo,luzma
1157,ach01,sony,112,"medellin,",carlos
7881,ach03,sony,105,yolombo,luzma
8299,ach01,sony,182,"medellin,",jaime
6681,ach02,sony,158,yolombo,luzma
4507,ach02,rico,113,caucacia,rosa
7787,ach02,kalley,144,"medellin,",jairo
3663,ach03,rico,121,bolombolo,carlos
1727,ach02,rico,199,bello,luzma
5802,ach03,kalley,114,caucacia,rosa
7661,ach02,kalley,115,"medellin,",carlos
7776,ach03,sony,145,bolombolo,jairo
1265,ach01,sony,180,caucacia,carlos
7538,ach02,sony,174,yolombo,luzma
2191,ach01,sony,130,yolombo,rosa
4755,ach03,kalley,114,"medellin,",rosa
7851,ach02,sony,114,caucacia,luzma
809,ach01,sony,102,bolombolo,carlos
2331,ach01,sony,113,caucacia,jaime
3185,ach03,sony,101,"medellin,",luzma
1000,ach02,kalley,106,caucacia,jairo
889,ach01,kalley,148,bolombolo,luzma
3965,ach03,sony,167,bello,carlos
7149,ach03,kalley,135,caucacia,carlos
3378,ach02,kalley,123,bello,rosa
6967,ach01,rico,143,bello,jaime
8002,ach01,sony,101,yolombo,jairo
3017,ach01,sony,180,"medellin,",jaime
2335,ach01,sony,190,bello,carlos
4266,ach02,kalley,183,bello,jaime
7273,ach01,kalley,114,caucacia,carlos
4613,ach02,rico,166,bolombolo,luzma
4580,ach01,kalley,169,"medellin,",jaime
8407,ach01,sony,160,bolombolo,rosa
4111,ach01,sony,124,"medellin,",carlos
8168,ach01,kalley,142,bello,jaime
8680,ach03,sony,100,"medellin,",jairo
784,ach02,sony,151,bello,jairo
546,ach03,sony,150,bello,luzma
9647,ach02,kalley,173,bolombolo,jairo
2912,ach02,sony,200,"medellin,",jaime
9395,ach02,sony,193,yolombo,jaime
9838,ach03,rico,194,caucacia,jairo
921,ach02,kalley,197,yolombo,jaime
8811,ach01,sony,109,"medellin,",jaime
1396,ach01,sony,126,bello,luzma
5076,ach02,kalley,124,bello,carlos
5978,ach02,rico,117,caucacia,carlos
5094,ach03,sony,118,bello,jairo
5191,ach01,sony,135,bolombolo,jairo
500,ach02,sony,191,bolombolo,rosa
8190,ach03,sony,138,bello,jairo
3067,ach03,sony,178,bello,carlos
969,ach01,sony,110,caucacia,rosa
3974,ach01,kalley,102,bolombolo,rosa
2860,ach02,kalley,137,caucacia,rosa
1904,ach02,kalley,157,bolombolo,rosa
8787,ach03,rico,195,yolombo,rosa
3329,ach03,kalley,196,caucacia,jairo
3153,ach03,rico,109,bello,jairo
7932,ach03,rico,197,bolombolo,rosa
3844,ach03,kalley,195,bello,jaime
426,ach02,sony,146,yolombo,jairo
7254,ach03,kalley,111,caucacia,jaime
7382,ach02,kalley,166,bello,carlos
4500,ach03,rico,108,bolombolo,jaime
6060,ach02,rico,124,bello,jaime
5340,ach02,sony,173,yolombo,luzma
546,ach02,sony,178,bello,jairo
9840,ach01,rico,105,"medellin,",rosa
761,ach02,rico,156,yolombo,jaime
1630,ach01,kalley,153,bolombolo,carlos
1014,ach02,kalley,117,yolombo,jaime
2490,ach02,rico,191,caucacia,jairo
520,ach02,rico,139,yolombo,jairo
9152,ach03,sony,187,bolombolo,rosa
8913,ach02,kalley,103,bello,jairo
654,ach03,rico,129,yolombo,luzma
8900,ach03,rico,151,bolombolo,jairo
695,ach02,kalley,163,bello,carlos
4108,ach02,kalley,137,yolombo,jaime
189,ach03,rico,121,"medellin,",jairo
4484,ach03,kalley,143,bello,jairo
4424,ach01,rico,154,bello,jairo
1130,ach01,rico,200,yolombo,carlos
1821,ach01,rico,105,bolombolo,rosa
4133,ach03,kalley,118,"medellin,",jaime
6906,ach01,rico,118,bello,jairo
8211,ach01,sony,197,"medellin,",jairo
6016,ach02,kalley,171,bello,jaime
9538,ach03,rico,112,bolombolo,luzma
4284,ach02,rico,113,yolombo,luzma
8322,ach02,kalley,187,yolombo,jairo
9723,ach01,kalley,174,caucacia,jaime
115,ach01,sony,136,"medellin,",jairo
7006,ach01,rico,103,yolombo,luzma
9223,ach02,sony,187,"medellin,",jaime
7500,ach01,rico,117,caucacia,luzma
4424,ach01,rico,127,bolombolo,carlos
2962,ach01,rico,160,bello,carlos
2082,ach03,kalley,113,"medellin,",rosa
5389,ach02,kalley,137,bello,rosa
8027,ach03,kalley,137,bello,carlos
8379,ach02,rico,143,bolombolo,carlos
2085,ach02,rico,172,"medellin,",jaime
9481,ach02,kalley,121,yolombo,jaime
7914,ach01,sony,168,bello,carlos
6222,ach01,sony,176,bello,luzma
5242,ach03,kalley,135,yolombo,luzma
813,ach03,rico,148,yolombo,carlos
6943,ach01,rico,190,bolombolo,jairo
7284,ach01,sony,140,caucacia,jaime
2941,ach02,kalley,142,bolombolo,jairo
333,ach03,rico,127,caucacia,carlos
1978,ach01,kalley,177,caucacia,luzma
6151,ach02,rico,128,yolombo,jaime
7793,ach01,rico,105,caucacia,carlos
1431,ach03,sony,138,bello,carlos
1400,ach01,sony,180,bolombolo,rosa
9665,ach03,rico,181,caucacia,carlos
6352,ach01,kalley,156,"medellin,",luzma
2763,ach03,sony,118,yolombo,jairo
1243,ach01,sony,174,yolombo,carlos
7952,ach02,kalley,180,caucacia,carlos
5591,ach02,sony,180,caucacia,rosa
6418,ach02,rico,130,bolombolo,carlos
7269,ach03,kalley,195,bello,jairo
6115,ach02,kalley,130,bolombolo,rosa
9365,ach01,kalley,143,caucacia,jairo
4912,ach02,kalley,179,"medellin,",jaime
2175,ach02,kalley,104,yolombo,jairo
3558,ach03,sony,145,caucacia,luzma
8377,ach02,kalley,117,caucacia,carlos
1315,ach03,sony,191,yolombo,jaime
4301,ach01,rico,106,"medellin,",luzma
3720,ach01,rico,159,caucacia,jairo
2538,ach01,sony,121,yolombo,rosa
2089,ach03,rico,170,yolombo,rosa
8840,ach01,kalley,184,caucacia,luzma
7793,ach02,sony,115,yolombo,carlos
6338,ach01,kalley,167,bolombolo,rosa
2691,ach03,rico,174,yolombo,luzma
6266,ach01,rico,185,caucacia,carlos
6068,ach02,kalley,184,bolombolo,rosa
5384,ach02,rico,115,yolombo,jairo
9813,ach02,rico,198,bello,carlos
8090,ach03,kalley,156,yolombo,rosa
4799,ach01,rico,131,bello,carlos
120,ach01,kalley,150,"medellin,",jaime
2029,ach02,rico,166,caucacia,rosa
7612,ach01,sony,169,caucacia,carlos
3786,ach01,sony,139,bello,jairo
2712,ach03,rico,151,"medellin,",jairo
9872,ach02,sony,130,yolombo,rosa
2326,ach01,sony,135,yolombo,luzma
4498,ach01,kalley,190,bolombolo,carlos
6100,ach02,kalley,153,"medellin,",jaime
3557,ach03,kalley,123,caucacia,rosa
6009,ach03,kalley,187,yolombo,luzma
9326,ach01,kalley,115,yolombo,jairo
4920,ach02,sony,187,caucacia,jairo
6881,ach01,sony,160,caucacia,luzma
3230,ach02,kalley,133,yolombo,carlos
8198,ach03,sony,155,bolombolo,jaime
196,ach02,sony,172,"medellin,",jairo
2507,ach03,kalley,105,"medellin,",jairo
758,ach01,rico,165,"medellin,",jairo
6326,ach01,sony,131,yolombo,luzma
1355,ach03,rico,182,yolombo,carlos
2493,ach02,kalley,154,bolombolo,jairo
6590,ach03,rico,162,bello,jairo
3407,ach03,sony,158,bolombolo,rosa
8468,ach03,kalley,111,bello,luzma
4966,ach03,rico,183,"medellin,",luzma
215,ach02,sony,159,"medellin,",jairo
8543,ach02,kalley,107,"medellin,",rosa
4453,ach03,sony,164,bello,rosa
9613,ach03,kalley,143,bello,jaime
8115,ach03,kalley,144,yolombo,rosa
7852,ach01,sony,123,bello,jaime
2850,ach02,kalley,196,bello,luzma
6812,ach01,kalley,131,bello,carlos
9910,ach01,rico,113,bello,luzma
171,ach03,kalley,146,bello,carlos
7318,ach02,kalley,125,yolombo,carlos
6728,ach02,sony,101,yolombo,jairo
1760,ach03,sony,107,bello,jaime
5915,ach01,kalley,136,yolombo,jaime
1282,ach03,kalley,177,"medellin,",luzma
7748,ach01,kalley,123,caucacia,rosa
2351,ach01,sony,192,caucacia,jairo
8698,ach02,rico,174,bolombolo,luzma
1278,ach01,rico,188,yolombo,rosa
2336,ach01,rico,172,yolombo,jaime
1260,ach02,rico,175,bolombolo,luzma
5061,ach02,kalley,168,"medellin,",rosa
9832,ach02,kalley,144,bello,jaime
8994,ach01,kalley,179,"medellin,",jaime
3611,ach01,sony,174,"medellin,",jairo
1134,ach03,kalley,123,bello,carlos
4371,ach03,sony,179,"medellin,",jaime
6994,ach02,rico,104,bello,rosa
4364,ach03,rico,104,yolombo,carlos
6103,ach01,sony,118,bello,rosa
275,ach02,sony,172,bello,carlos
824,ach01,kalley,161,yolombo,luzma
1244,ach01,sony,167,bello,luzma
1474,ach02,sony,174,bello,jairo
8910,ach02,kalley,174,bello,jaime
4061,ach02,rico,171,"medellin,",jaime
9967,ach03,rico,145,bello,jaime
6666,ach01,sony,178,"medellin,",luzma
7146,ach02,sony,151,caucacia,carlos
1301,ach02,kalley,151,"medellin,",carlos
5710,ach02,kalley,144,bello,rosa
8332,ach03,kalley,135,bolombolo,luzma
7158,ach01,sony,159,yolombo,carlos
7619,ach02,sony,148,bello,carlos
5804,ach02,kalley,102,bello,carlos
5420,ach01,kalley,197,bello,jairo
7718,ach02,rico,162,"medellin,",carlos
2120,ach01,sony,179,yolombo,rosa
3761,ach03,sony,141,bolombolo,jaime
3294,ach01,sony,161,"medellin,",luzma
3371,ach01,rico,143,bolombolo,luzma
619,ach01,kalley,178,"medellin,",jairo
936,ach01,sony,129,bello,jairo
9851,ach02,kalley,146,bolombolo,jaime
2994,ach02,sony,166,bello,jairo
4323,ach03,rico,143,caucacia,jaime
2622,ach01,sony,146,caucacia,jaime
5475,ach03,rico,179,"medellin,",carlos
4728,ach03,rico,103,bolombolo,rosa
5181,ach02,rico,193,bolombolo,jaime
9582,ach02,kalley,165,yolombo,rosa
9034,ach03,rico,186,yolombo,jairo
1915,ach03,kalley,126,bolombolo,rosa
707,ach03,kalley,128,yolombo,jairo
5501,ach03,sony,117,bolombolo,jairo
1360,ach01,sony,157,"medellin,",carlos
6185,ach01,kalley,110,bello,jairo
3348,ach02,kalley,149,caucacia,jairo
7656,ach02,kalley,164,"medellin,",rosa
2751,ach03,sony,186,bolombolo,luzma
3903,ach03,kalley,104,yolombo,jaime
2244,ach01,rico,196,bolombolo,luzma
8187,ach01,sony,164,caucacia,rosa
2990,ach03,sony,122,caucacia,jairo
7507,ach03,kalley,131,bolombolo,luzma
8655,ach01,rico,104,"medellin,",luzma
3230,ach03,sony,138,yolombo,rosa
1037,ach03,kalley,150,bello,carlos
6776,ach01,kalley,159,caucacia,luzma
7816,ach01,sony,167,bello,jaime
3087,ach01,sony,131,"medellin,",jairo
9338,ach02,kalley,103,bolombolo,rosa
9575,ach03,rico,156,bello,carlos
3591,ach03,kalley,129,yolombo,rosa
9455,ach01,rico,163,bolombolo,jaime
9897,ach02,kalley,120,"medellin,",jairo
6815,ach03,kalley,177,bolombolo,jaime
1182,ach01,sony,170,yolombo,carlos
3070,ach01,kalley,150,"medellin,",luzma
4519,ach02,sony,177,caucacia,luzma
6457,ach02,kalley,109,"medellin,",carlos
3595,ach01,kalley,112,"medellin,",jairo
6781,ach01,rico,141,bello,carlos
1669,ach01,kalley,131,bolombolo,jairo
9699,ach01,sony,178,caucacia,jaime
5140,ach02,rico,193,yolombo,jaime
3612,ach02,sony,151,yolombo,jaime
7340,ach01,sony,169,bello,jairo
5276,ach02,sony,135,bello,jaime
6242,ach01,sony,151,caucacia,jaime
9514,ach02,rico,172,yolombo,luzma
8369,ach01,kalley,179,bolombolo,carlos
3274,ach01,sony,132,bolombolo,rosa
3889,ach03,sony,101,caucacia,jairo
9126,ach02,rico,179,bolombolo,rosa
8579,ach01,rico,146,bello,rosa
9847,ach03,rico,147,yolombo,jairo
9900,ach01,rico,164,caucacia,jairo
4894,ach01,rico,111,yolombo,carlos
4851,ach03,sony,126,bolombolo,carlos
8896,ach01,kalley,131,caucacia,rosa
8977,ach02,kalley,188,yolombo,rosa
9134,ach02,rico,112,bolombolo,jairo
5983,ach03,rico,167,"medellin,",rosa
1518,ach01,sony,140,"medellin,",carlos
3086,ach03,sony,155,caucacia,carlos
6902,ach03,rico,147,caucacia,luzma
2950,ach03,kalley,181,caucacia,luzma
8760,ach02,sony,191,bello,jaime
1529,ach03,rico,180,"medellin,",jaime
1374,ach02,sony,183,"medellin,",jairo
6404,ach03,kalley,109,caucacia,carlos
4152,ach02,sony,198,bolombolo,carlos
3633,ach02,rico,112,bolombolo,jaime
1048,ach03,rico,155,"medellin,",jairo
9355,ach01,kalley,198,"medellin,",luzma
9105,ach01,kalley,167,bolombolo,rosa
9510,ach03,rico,110,bello,rosa
739,ach03,rico,151,bolombolo,jairo
1573,ach01,kalley,142,"medellin,",jairo
6876,ach03,rico,191,caucacia,rosa
3380,ach03,rico,162,yolombo,luzma
2257,ach02,kalley,153,yolombo,jaime
1086,ach01,sony,139,bolombolo,carlos
776,ach02,rico,170,bello,jairo
3601,ach02,sony,180,caucacia,rosa
7684,ach03,kalley,143,bolombolo,jaime
3733,ach01,kalley,171,yolombo,carlos
7061,ach02,kalley,110,yolombo,luzma
3436,ach02,rico,136,yolombo,carlos
9937,ach02,rico,169,bello,rosa
8001,ach03,rico,146,caucacia,jaime
6237,ach03,rico,127,yolombo,carlos
5440,ach03,rico,132,yolombo,luzma
2774,ach03,rico,182,"medellin,",rosa
644,ach02,kalley,184,caucacia,luzma
9886,ach01,sony,173,bello,jaime
2220,ach03,kalley,146,caucacia,rosa
1847,ach01,kalley,160,bolombolo,jaime
2178,ach01,sony,126,bolombolo,carlos
3243,ach02,sony,145,bello,carlos
2344,ach03,kalley,139,bolombolo,jaime
8573,ach01,sony,156,bolombolo,jaime
7340,ach02,rico,121,yolombo,jaime
8094,ach01,kalley,191,yolombo,rosa
5895,ach03,rico,108,"medellin,",luzma
1721,ach02,sony,122,caucacia,luzma
3629,ach02,rico,120,"medellin,",jairo
7273,ach02,rico,112,"medellin,",carlos
7068,ach01,rico,143,caucacia,carlos
9101,ach01,kalley,109,bello,jairo
3360,ach01,rico,121,bello,carlos
4618,ach02,rico,110,caucacia,rosa
1640,ach03,rico,132,bolombolo,carlos
6977,ach01,rico,147,caucacia,jairo
9109,ach03,sony,163,bolombolo,carlos
2650,ach02,kalley,122,"medellin,",jairo
1234,ach01,rico,196,caucacia,carlos
499,ach01,sony,190,yolombo,rosa
6784,ach03,sony,132,"medellin,",jairo
4709,ach03,kalley,142,bolombolo,carlos
2295,ach01,sony,192,caucacia,jaime
5357,ach02,kalley,114,yolombo,rosa
8689,ach02,rico,191,bolombolo,rosa
8003,ach03,kalley,181,caucacia,jairo
4803,ach01,rico,102,caucacia,rosa
4973,ach01,sony,178,bello,jaime
201,ach01,kalley,115,caucacia,carlos
8273,ach01,kalley,172,caucacia,luzma
5061,ach01,sony,152,yolombo,jaime
661,ach03,rico,128,bolombolo,rosa
8529,ach01,rico,157,yolombo,jaime
3891,ach03,sony,170,bello,rosa
9238,ach01,rico,174,caucacia,luzma
192,ach02,sony,134,bello,carlos
7012,ach01,sony,161,"medellin,",luzma
317,ach03,rico,196,bolombolo,rosa
4544,ach02,sony,166,bello,luzma
8041,ach03,kalley,181,bello,jairo
9146,ach03,rico,148,bello,jairo
1289,ach01,rico,100,bello,rosa
8364,ach03,sony,180,yolombo,carlos
1631,ach03,rico,165,caucacia,jairo
410,ach01,kalley,131,caucacia,luzma
2050,ach01,rico,126,"medellin,",jairo
739,ach01,rico,199,caucacia,jaime
2537,ach02,kalley,178,"medellin,",rosa
2221,ach01,kalley,185,"medellin,",rosa
7146,ach02,rico,137,bello,jairo
1717,ach03,kalley,149,yolombo,jairo
5953,ach03,kalley,106,bello,carlos
6610,ach01,sony,160,"medellin,",carlos
996,ach01,sony,176,"medellin,",carlos
1956,ach03,kalley,179,bolombolo,rosa
8454,ach01,kalley,199,bello,jairo
2465,ach01,sony,154,bolombolo,rosa
7037,ach01,kalley,112,"medellin,",jaime
5051,ach02,rico,179,bello,rosa
5805,ach03,kalley,144,"medellin,",rosa
5578,ach02,rico,126,caucacia,jaime
8488,ach03,rico,124,bello,jairo
1092,ach01,kalley,181,yolombo,jaime
3744,ach02,rico,174,bello,luzma
8665,ach02,kalley,167,bolombolo,carlos
8867,ach02,kalley,196,bolombolo,rosa
2571,ach01,kalley,136,bello,rosa
2483,ach03,sony,149,yolombo,luzma
9158,ach01,sony,193,yolombo,carlos
6357,ach02,sony,187,"medellin,",jairo
5439,ach03,kalley,127,yolombo,jairo
3736,ach02,rico,146,caucacia,jairo
8431,ach01,kalley,164,caucacia,jaime
7417,ach03,rico,161,bello,luzma
9944,ach03,sony,163,"medellin,",jairo
3082,ach01,sony,188,yolombo,jaime
5602,ach03,rico,198,yolombo,rosa
1844,ach01,kalley,133,caucacia,jaime
5250,ach03,kalley,136,bello,rosa
1355,ach01,sony,121,caucacia,jairo
3060,ach01,kalley,189,bolombolo,rosa
9668,ach01,sony,102,bello,rosa
1803,ach02,rico,154,yolombo,carlos
7118,ach01,kalley,140,bello,jairo
135,ach03,sony,188,bello,carlos
5637,ach02,kalley,172,yolombo,rosa
1390,ach02,rico,120,"medellin,",jaime
4091,ach01,sony,112,bello,luzma
3418,ach02,rico,136,bolombolo,jairo
5142,ach03,sony,101,bolombolo,jairo
814,ach01,kalley,123,yolombo,luzma
5850,ach02,sony,174,bolombolo,carlos
8464,ach01,kalley,181,bolombolo,jairo
2492,ach03,rico,197,yolombo,jaime
9890,ach01,kalley,187,"medellin,",jaime
9236,ach03,rico,148,bolombolo,carlos
4070,ach03,kalley,122,bolombolo,luzma
9386,ach03,sony,100,bolombolo,carlos
517,ach03,rico,103,bello,carlos
3551,ach03,rico,143,bello,luzma
8765,ach02,rico,170,bello,jaime
3668,ach01,rico,192,bolombolo,carlos
230,ach02,kalley,134,bello,luzma
7576,ach02,rico,167,"medellin,",jaime
6253,ach01,sony,172,caucacia,jairo
1678,ach03,sony,141,yolombo,carlos
3274,ach03,sony,144,bello,jaime
7505,ach02,rico,145,caucacia,luzma
394,ach03,kalley,157,bolombolo,luzma
9295,ach01,rico,176,caucacia,rosa
3172,ach02,rico,128,"medellin,",rosa
6538,ach03,rico,149,bolombolo,jairo
7091,ach03,rico,177,caucacia,carlos
98,ach01,kalley,179,caucacia,rosa
6486,ach02,rico,197,bello,jaime
368,ach02,rico,159,"medellin,",jairo
1949,ach01,kalley,115,caucacia,rosa
1441,ach01,rico,170,yolombo,jaime
3289,ach02,rico,101,caucacia,luzma
2038,ach03,kalley,160,"medellin,",jairo
5146,ach02,sony,171,bello,jairo
6319,ach01,sony,163,yolombo,jaime
1589,ach03,rico,147,bolombolo,jairo
8136,ach02,rico,120,bello,jaime
7183,ach01,rico,158,yolombo,jaime
7150,ach03,rico,186,bello,jairo
6717,ach01,rico,192,yolombo,jairo
1793,ach02,kalley,179,bolombolo,rosa
2739,ach03,kalley,101,caucacia,jairo
7749,ach03,rico,168,caucacia,carlos
4055,ach01,sony,162,"medellin,",luzma
8628,ach03,rico,182,"medellin,",jaime
1668,ach02,rico,157,"medellin,",rosa
4262,ach03,sony,189,"medellin,",rosa
6851,ach01,kalley,151,yolombo,jaime
7157,ach02,rico,134,caucacia,jaime
3437,ach01,sony,120,"medellin,",rosa
5508,ach03,sony,188,"medellin,",jairo
309,ach01,kalley,105,caucacia,jairo
7799,ach03,kalley,182,yolombo,jaime
9198,ach02,kalley,185,bolombolo,rosa
4256,ach02,sony,181,bello,carlos
8667,ach02,rico,163,yolombo,jaime
9210,ach01,rico,155,caucacia,jaime
7195,ach01,rico,106,"medellin,",jaime
3885,ach03,rico,137,bolombolo,jairo
7254,ach01,rico,134,yolombo,jairo
4900,ach02,sony,188,caucacia,jairo
5327,ach02,kalley,110,yolombo,jairo
6757,ach01,sony,178,"medellin,",carlos
3849,ach02,sony,130,yolombo,luzma
6004,ach01,kalley,166,caucacia,jairo
4017,ach01,sony,179,caucacia,rosa
136,ach02,kalley,117,yolombo,jaime
7676,ach03,sony,181,bolombolo,jairo
1064,ach01,rico,120,"medellin,",carlos
9401,ach01,rico,180,yolombo,carlos
1734,ach03,sony,127,yolombo,rosa
6837,ach03,sony,163,bello,rosa
7770,ach03,sony,121,"medellin,",jairo
6262,ach02,kalley,171,bolombolo,jairo
4570,ach02,kalley,106,bolombolo,carlos
919,ach02,kalley,139,bello,luzma
1658,ach01,kalley,138,"medellin,",rosa
4692,ach01,sony,128,bolombolo,carlos
8101,ach01,sony,101,yolombo,luzma
2834,ach03,rico,104,caucacia,jairo
505,ach02,rico,140,"medellin,",jairo
917,ach02,rico,176,bello,jairo
1600,ach01,rico,174,bello,rosa
2574,ach02,sony,116,"medellin,",jaime
2538,ach02,sony,123,caucacia,luzma
4554,ach02,sony,122,bolombolo,jaime
6785,ach03,kalley,114,bolombolo,jairo
5540,ach03,kalley,185,bello,jairo
9432,ach02,kalley,150,caucacia,jaime
9503,ach03,sony,146,yolombo,jairo
4242,ach03,kalley,110,"medellin,",luzma
2767,ach01,sony,171,bolombolo,rosa
3468,ach03,rico,192,bolombolo,jaime
1967,ach01,rico,103,caucacia,jairo
5364,ach02,rico,175,"medellin,",jaime
7567,ach01,kalley,148,"medellin,",rosa
4735,ach03,rico,185,bello,luzma
8636,ach02,rico,197,caucacia,rosa
3413,ach03,sony,122,bello,luzma
5888,ach03,kalley,102,yolombo,rosa
7409,ach03,sony,185,"medellin,",rosa
6430,ach01,kalley,191,bolombolo,jaime
4668,ach01,rico,104,bolombolo,rosa
6436,ach03,sony,200,"medellin,",luzma
9150,ach02,rico,179,bello,luzma
5009,ach02,rico,168,caucacia,jaime
4639,ach03,rico,198,bolombolo,carlos
9486,ach03,kalley,139,bello,jairo
3743,ach02,kalley,103,"medellin,",carlos
6740,ach03,rico,113,caucacia,jairo
1121,ach03,kalley,163,bolombolo,rosa
252,ach03,rico,180,"medellin,",jairo
2158,ach03,rico,195,"medellin,",luzma
1772,ach03,kalley,169,"medellin,",luzma
9202,ach01,kalley,125,yolombo,rosa
3936,ach03,rico,131,caucacia,rosa
1872,ach03,sony,195,bolombolo,carlos
9695,ach01,rico,168,bolombolo,jaime
